loan_amnt,term,int_rate,installment,grade,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,earliest_cr_line,pub_rec,revol_bal,revol_util,total_acc,mort_acc,postal_code
30075.0,1,16.2,734.57,3,0,84000.0,1,1,2,21.51,1995,0,32399.0,82.9,28.0,6.0,3
16000.0,1,13.44,367.67,3,2,70000.0,2,1,1,21.46,2006,0,12548.0,26.0,45.0,0.0,1
28600.0,1,11.67,631.44,2,3,114200.0,2,1,2,16.36,2000,0,3930.0,8.9,32.0,0.0,1
22000.0,1,22.99,620.07,6,3,50000.0,2,0,2,31.88,2003,0,1553.0,53.6,21.0,2.0,2
7000.0,0,11.53,230.94,2,3,26600.0,2,0,1,8.8,2004,1,6839.0,51.4,9.0,0.0,6
31000.0,1,9.91,657.29,2,0,56472.0,2,0,2,9.48,1978,0,8716.0,47.1,22.0,1.8139908160844136,8
20000.0,0,15.61,699.3,4,2,78888.0,1,1,1,20.89,2001,0,18587.0,84.1,22.0,1.0,3
7500.0,0,6.39,229.5,1,0,105000.0,0,1,9,5.94,2005,0,582.0,2.5,21.0,3.0,1
19800.0,1,17.76,500.21,4,3,52500.0,2,1,2,22.16,1989,0,19037.0,59.7,37.0,0.0,1
13000.0,0,11.67,429.74,2,3,35000.0,0,0,2,14.81,1996,0,13056.0,90.0,26.0,0.0,6
20125.0,0,18.25,730.1,4,0,59000.0,2,0,2,30.23,1986,0,20100.0,92.2,16.0,1.0,6
10000.0,0,13.11,337.47,2,3,45000.0,0,1,2,20.25,1999,0,10289.0,74.0,20.0,1.0,0
14000.0,0,13.65,476.12,3,0,117000.0,1,1,2,16.42,1996,1,34582.0,78.6,30.0,6.0,5
16000.0,0,12.85,537.95,2,0,52000.0,0,1,2,8.15,1996,0,3040.0,26.7,25.0,1.0,3
15000.0,0,11.53,494.86,2,0,64000.0,0,1,1,35.2,2001,0,23879.0,64.9,40.0,4.0,0
6000.0,0,9.16,191.25,2,0,150000.0,2,0,2,4.46,1989,1,3402.0,27.9,13.0,1.0,7
12000.0,0,10.15,388.06,2,3,48000.0,2,1,1,10.93,2001,0,9114.0,68.5,16.0,0.0,5
15000.0,0,7.62,467.43,1,0,204000.0,2,1,1,15.47,1989,0,6595.0,45.5,47.0,3.0,6
19000.0,0,6.68,583.89,1,0,48000.0,1,1,2,10.98,1977,0,9499.0,29.6,22.0,5.0,5
24000.0,1,14.85,569.08,3,3,90000.0,2,1,1,20.56,2004,0,21520.0,64.0,31.0,0.0,4
11500.0,0,14.09,393.55,4,3,41725.0,0,1,1,23.18,2002,0,8067.0,85.8,12.0,1.8139908160844136,3
25000.0,0,10.99,818.38,2,0,75000.0,2,1,2,14.48,1998,0,10467.0,27.2,37.0,1.8139908160844136,4
25000.0,1,14.99,594.62,3,0,85000.0,2,1,2,8.77,1985,0,7011.0,13.3,17.0,4.0,6
6000.0,0,11.99,199.26,3,2,72500.0,1,1,2,11.76,1994,0,5110.0,29.5,38.0,2.0,1
18150.0,0,13.11,612.51,2,3,71209.88,1,1,2,18.76,1991,0,18034.0,58.7,31.0,0.0,1
28000.0,1,14.64,660.84,3,0,130000.0,1,0,2,14.24,2000,0,35261.0,42.3,50.0,0.0,3
20000.0,0,7.26,619.93,1,0,60000.0,1,1,2,8.04,2006,0,3627.0,16.9,27.0,1.0,1
24000.0,0,11.14,787.33,2,0,145000.0,2,1,1,23.78,1992,0,59223.0,88.4,13.0,1.0,3
13000.0,0,8.39,409.72,2,2,40000.0,0,1,1,6.3,2005,0,7389.0,20.2,13.0,0.0,4
14300.0,0,16.2,504.16,3,0,65000.0,2,1,2,10.69,2003,0,7664.0,93.5,17.0,2.0,4
12000.0,0,9.67,385.35,2,2,50000.0,0,1,2,21.0,1993,0,25117.0,48.8,34.0,1.0,7
10000.0,0,6.24,305.31,1,3,52000.0,1,1,1,18.49,2004,0,6206.0,72.2,11.0,0.0,4
10000.0,0,13.98,341.68,3,3,31000.0,1,0,2,21.91,2000,0,9660.0,101.7,13.0,0.0,7
10000.0,0,19.52,369.2,4,0,66500.0,2,1,2,23.3,1986,0,10663.0,75.1,23.0,2.0,0
8000.0,0,7.89,250.29,1,0,100000.0,0,1,2,9.49,1996,0,9461.0,44.4,58.0,5.0,1
16000.0,0,6.89,493.23,1,0,110000.0,0,1,2,18.07,1989,0,17799.0,37.6,27.0,2.0,4
9600.0,0,18.85,351.18,4,3,41600.0,0,1,7,11.19,1999,0,1763.0,19.8,13.0,0.0,6
15000.0,0,7.49,466.53,1,0,175000.0,1,1,11,6.75,2001,0,18669.0,39.8,17.0,1.8139908160844136,5
7000.0,0,14.65,241.46,3,0,29454.0,2,0,9,25.79,1991,0,7347.0,34.5,20.0,2.0,7
17000.0,0,13.99,580.94,3,3,56000.0,0,1,2,28.71,2001,0,11425.0,56.6,27.0,0.0,3
19425.0,0,7.9,607.82,1,2,56000.0,2,1,2,30.88,1986,0,16275.0,58.6,39.0,4.0,6
7025.0,0,10.15,227.18,2,3,34000.0,1,1,1,31.36,2006,0,19486.0,53.1,24.0,0.0,0
20000.0,0,10.99,654.68,2,0,60000.0,2,1,1,12.17,1966,1,22430.0,48.2,23.0,7.0,1
16700.0,0,16.99,595.32,4,0,49462.4,2,1,2,22.47,2003,0,12741.0,93.7,25.0,1.0,1
13700.0,1,22.99,386.14,6,0,44000.0,2,1,2,21.36,2003,1,8285.0,60.0,24.0,1.0,3
24000.0,1,9.49,503.93,2,2,96000.0,0,1,9,6.8,1999,0,10856.0,25.2,25.0,4.0,7
6000.0,0,9.17,191.28,2,3,34500.0,0,1,6,20.94,2004,0,11538.0,35.4,35.0,0.0,7
19000.0,0,6.03,578.28,1,0,99000.0,1,1,1,13.08,2003,0,20082.0,28.4,37.0,5.0,4
10000.0,0,15.61,349.65,4,0,84000.0,2,0,2,17.61,2000,1,15158.0,76.6,30.0,2.0,3
16000.0,0,12.99,539.03,3,3,60000.0,0,0,2,25.64,1999,1,17814.0,47.0,24.0,0.0,7
8500.0,0,13.98,290.43,3,0,69000.0,1,1,2,31.9,2000,0,8282.0,66.3,51.0,1.0,0
5600.0,0,14.99,194.1,3,3,46277.0,2,1,2,21.03,2007,0,4542.0,35.5,10.0,0.0,5
14500.0,0,7.49,450.98,1,0,98543.0,0,1,2,12.72,1978,0,25907.0,74.2,15.0,3.0,1
16000.0,1,12.29,358.27,3,2,88000.0,0,0,2,15.59,2003,0,27803.0,71.5,30.0,1.0,7
18000.0,0,17.57,646.87,4,0,61000.0,2,0,2,27.44,2000,0,20391.0,71.5,30.0,2.0,9
17000.0,1,8.9,352.07,1,3,36300.0,0,1,2,7.47,2003,0,303.0,1.5,27.0,1.8139908160844136,3
7300.0,0,7.69,227.72,1,0,62450.0,2,1,1,30.86,1992,0,18029.0,33.3,41.0,2.0,4
20000.0,0,8.6,632.28,1,0,70000.0,1,1,1,15.31,1992,0,14818.0,61.0,26.0,2.0,1
18000.0,0,9.71,578.37,2,0,75000.0,1,1,2,13.29,1999,0,21173.0,78.1,24.0,0.0,4
14400.0,0,6.92,444.11,1,0,65000.0,2,1,1,21.68,2003,0,18478.0,96.2,25.0,1.0,3
16000.0,0,13.68,544.36,3,3,39500.0,0,1,2,23.88,2000,0,2152.0,86.1,40.0,0.0,0
11475.0,1,18.84,296.66,5,0,54764.0,1,1,2,5.4,1997,0,12326.0,59.5,10.0,0.0,1
10000.0,0,9.67,321.13,2,0,70000.0,1,1,1,18.45,1985,0,10894.0,24.9,14.0,0.0,1
4000.0,0,16.45,141.51,5,3,39456.0,0,1,7,16.88,2005,0,4701.0,72.3,12.0,1.8139908160844136,0
18000.0,0,10.99,589.22,2,0,230000.0,2,1,2,20.5,2003,0,47042.0,88.4,14.0,1.0,0
11600.0,0,13.68,394.67,3,2,75000.0,0,1,1,19.04,2003,0,12359.0,58.3,22.0,4.0,3
8400.0,0,11.55,277.2,2,0,52000.0,0,1,1,18.76,2001,0,11417.0,88.5,17.0,2.0,1
19000.0,1,16.77,469.86,4,2,38000.0,1,0,2,18.09,2001,0,8145.0,69.6,29.0,1.8139908160844136,5
17425.0,0,14.3,598.09,3,2,56000.0,1,0,1,27.15,1998,0,17029.0,50.2,41.0,0.0,7
11000.0,0,7.9,344.2,1,0,48000.0,0,1,2,11.03,2002,0,13113.0,81.6,18.0,2.0,6
3600.0,0,13.35,121.91,3,2,24000.0,0,1,1,17.85,2007,0,1307.0,14.2,40.0,0.0,0
17000.0,0,13.11,573.7,2,0,48000.0,0,1,2,29.18,1997,0,13232.0,58.0,26.0,0.0,4
2500.0,0,12.49,83.63,2,3,19500.0,2,1,1,34.58,1988,1,2419.0,37.0,22.0,0.0,7
8000.0,0,12.99,269.52,3,0,72000.0,1,0,2,19.7,1982,0,31145.0,64.1,37.0,3.0,8
10000.0,0,9.67,321.13,2,0,96000.0,1,1,2,15.63,2002,1,9186.0,57.1,21.0,2.0,0
10000.0,1,17.88,253.29,5,3,45000.0,1,1,2,24.96,1996,0,9766.0,92.1,30.0,1.8139908160844136,6
15000.0,1,14.27,351.13,3,3,40800.0,0,0,7,13.84,2004,0,2439.0,17.1,16.0,1.8139908160844136,6
22000.0,0,19.47,811.67,4,0,130000.0,1,1,1,13.51,1995,0,34996.0,82.9,37.0,5.0,5
2625.0,0,15.8,92.03,3,3,99000.0,2,1,2,7.25,1992,0,5914.0,46.6,14.0,0.0,6
12500.0,0,14.16,428.2,3,0,41000.0,2,1,2,7.35,1993,1,2320.0,47.0,27.0,5.0,3
9475.0,0,17.86,341.88,4,3,25000.0,2,1,1,15.55,2005,0,8847.0,84.3,15.0,0.0,3
21000.0,0,17.56,754.58,4,0,80000.0,1,1,2,14.33,2005,0,17440.0,65.8,9.0,1.0,1
30000.0,1,17.14,747.84,5,0,174996.0,1,0,2,17.96,2000,0,46374.0,55.4,17.0,1.8139908160844136,5
9750.0,0,17.1,348.1,3,0,61000.0,1,1,2,12.22,2007,0,7410.0,37.0,17.0,1.0,4
24000.0,0,6.97,740.73,1,0,65000.0,1,1,1,19.77,2001,0,35462.0,55.3,41.0,1.0,4
11500.0,0,21.0,433.27,5,3,35000.0,0,1,2,25.1,2009,0,9605.0,85.8,13.0,0.0,1
10000.0,0,9.16,318.75,2,0,50000.0,1,1,2,29.6,1998,0,11874.0,58.5,18.0,1.0,5
15000.0,1,17.86,379.76,4,0,43000.0,1,0,9,29.61,2001,1,4134.0,27.4,32.0,4.0,8
10800.0,0,17.77,389.21,4,3,45000.0,0,1,2,16.4,2006,0,12765.0,46.8,28.0,0.0,0
8000.0,0,12.49,267.6,2,0,65000.0,1,1,1,28.05,1995,0,8696.0,61.2,25.0,4.0,4
5525.0,0,12.12,183.83,2,0,69576.0,1,1,12,29.03,1990,0,17357.0,42.0,32.0,1.0,4
24575.0,1,17.56,618.18,4,0,55000.0,2,1,2,21.34,2003,0,11561.0,65.3,20.0,1.0,5
16000.0,1,13.8,370.64,3,0,165000.0,1,1,4,9.07,1997,0,81383.0,42.3,27.0,1.8139908160844136,4
12000.0,0,12.84,403.42,3,3,46000.0,2,1,2,19.57,1999,0,27261.0,87.4,33.0,1.8139908160844136,7
19000.0,1,14.64,448.43,3,0,65000.0,2,1,2,20.75,1992,1,3754.0,35.0,33.0,3.0,1
14000.0,0,11.99,464.94,3,3,35000.0,1,1,2,24.79,2008,0,6498.0,29.3,15.0,0.0,3
2800.0,0,17.27,100.21,3,3,40000.0,0,1,2,8.83,2007,0,6452.0,28.3,11.0,0.0,1
17050.0,0,17.76,614.35,4,0,38000.0,1,1,4,22.43,2010,0,15795.0,71.1,12.0,1.0,6
6000.0,0,12.87,201.8,3,0,14664.0,0,1,7,5.81,1986,0,2269.0,25.2,33.0,1.8139908160844136,1
12000.0,0,15.31,417.81,3,0,73500.0,0,1,2,18.53,1999,0,34737.0,92.4,49.0,1.0,6
18075.0,1,15.31,432.95,3,0,79455.4,2,1,1,27.73,1999,0,25501.0,67.8,41.0,5.0,5
12000.0,1,22.4,334.17,5,3,75000.0,1,0,8,18.69,2000,0,16657.0,82.1,22.0,1.0,5
13200.0,0,6.03,401.75,1,0,130800.0,0,1,1,21.33,1998,0,11242.0,20.6,45.0,5.0,7
2975.0,0,15.61,104.03,4,3,10000.0,0,0,2,21.97,2009,0,2317.0,72.4,14.0,0.0,6
23500.0,1,14.09,547.91,2,3,147900.0,2,1,9,6.74,1999,0,7793.0,39.4,45.0,6.0,0
15000.0,0,8.9,476.3,1,0,75000.0,0,0,2,6.54,1983,0,13179.0,33.4,23.0,1.0,5
10000.0,0,8.9,317.54,1,0,55000.0,0,1,2,11.89,1990,0,3580.0,8.0,20.0,0.0,5
16375.0,1,23.4,465.39,5,0,54000.0,1,0,2,29.6,1994,0,22058.0,85.8,41.0,4.0,9
8000.0,0,8.9,254.03,1,2,78000.0,1,0,6,1.94,2004,0,768.0,9.0,14.0,2.0,2
6500.0,0,15.31,226.32,3,0,32000.0,0,0,2,29.21,2002,0,14441.0,41.9,24.0,1.0,3
30000.0,0,13.11,1012.41,2,0,113200.0,1,1,2,16.79,2003,0,21827.0,84.6,32.0,1.0,1
13000.0,0,12.35,433.97,2,0,47000.0,0,1,2,19.45,2004,0,13870.0,73.5,20.0,1.0,6
9000.0,0,7.12,278.39,1,0,44000.0,0,1,0,24.52,2002,0,16544.0,20.3,32.0,1.0,6
6000.0,0,14.33,206.03,3,3,30000.0,0,1,1,17.0,2004,0,5592.0,39.4,24.0,0.0,7
6200.0,0,13.11,209.24,2,3,60000.0,0,1,2,17.92,2001,0,6275.0,89.6,22.0,0.0,4
12000.0,0,10.37,389.3,2,3,85000.0,1,1,1,9.02,2003,0,14868.0,77.8,8.0,1.8139908160844136,7
18000.0,0,11.99,597.78,2,0,75000.0,1,1,1,19.04,1999,0,21634.0,85.8,45.0,3.0,5
5000.0,0,12.12,166.36,2,0,35000.0,0,1,1,14.64,1993,0,3228.0,22.9,46.0,0.0,4
13000.0,0,10.15,420.39,2,3,45000.0,2,0,1,25.57,2002,0,11813.0,99.3,14.0,0.0,2
5000.0,0,18.54,182.12,5,0,20000.0,1,1,2,5.76,2001,0,1269.0,15.9,45.0,0.0,5
11675.0,1,18.99,302.8,5,0,55000.0,2,0,2,21.75,2004,0,21181.0,51.7,36.0,1.0,5
10050.0,0,14.33,345.1,3,2,30492.96,2,1,2,34.83,1998,0,10858.0,76.5,17.0,0.0,5
10000.0,0,6.03,304.36,1,3,47000.0,0,1,2,8.93,2001,0,7754.0,26.6,17.0,0.0,3
21350.0,1,15.31,511.4,3,0,49000.0,2,0,2,18.69,1999,0,32525.0,42.9,27.0,3.0,9
12000.0,0,12.69,402.54,3,0,50000.0,1,1,4,9.31,2004,0,7092.0,70.9,9.0,1.0,1
4525.0,0,17.57,162.62,4,0,40000.0,2,1,1,25.92,1999,0,9332.0,39.2,36.0,3.0,4
5000.0,0,7.9,156.46,1,0,48000.0,0,1,4,9.35,2002,0,0.0,0.0,16.0,1.0,3
5000.0,0,14.33,171.7,3,0,61000.0,0,1,2,26.24,1997,0,21393.0,82.9,25.0,3.0,4
9950.0,0,11.55,328.35,2,3,30000.0,0,1,2,16.84,1999,0,6646.0,41.3,19.0,4.0,5
15000.0,1,13.18,342.68,3,3,55000.0,0,1,2,11.22,2000,0,13493.0,29.5,26.0,0.0,6
9250.0,0,13.11,312.16,2,0,55000.0,2,1,2,29.35,1990,0,35198.0,54.0,43.0,5.0,6
11525.0,0,12.69,386.61,3,2,55000.0,2,1,4,32.93,1995,1,7338.0,12.8,61.0,0.0,7
16000.0,1,15.58,385.53,4,0,101004.0,2,1,2,17.63,1981,0,67835.0,78.7,34.0,1.8139908160844136,5
12000.0,0,9.71,385.58,2,0,45000.0,2,1,1,18.83,2000,0,6082.0,55.8,12.0,1.0,4
20000.0,0,12.49,668.98,2,0,71000.0,0,1,2,6.34,1990,0,15801.0,91.3,21.0,4.0,0
12600.0,0,7.89,394.2,1,0,70000.0,1,1,1,12.04,2003,0,17437.0,86.3,21.0,2.0,1
16000.0,1,15.88,388.07,3,0,58000.0,2,1,1,20.52,2004,0,12985.0,92.7,25.0,1.0,4
24000.0,0,6.03,730.46,1,3,111000.0,1,1,2,7.58,2001,0,11074.0,29.5,40.0,0.0,5
27000.0,1,17.57,679.33,4,0,90000.0,1,1,2,30.87,1976,0,31891.0,84.1,35.0,4.0,7
22800.0,1,19.22,594.21,4,2,50705.0,2,1,2,33.49,1992,0,14513.0,73.7,37.0,0.0,6
20050.0,0,6.97,618.82,1,0,75000.0,2,1,2,23.38,1999,0,22801.0,25.3,20.0,2.0,5
6000.0,0,14.3,205.95,3,3,35000.0,2,1,1,6.11,2001,1,2994.0,61.1,12.0,0.0,1
8000.0,0,10.16,258.74,2,0,51000.0,0,1,2,26.89,1995,0,11366.0,40.7,22.0,2.0,3
7000.0,0,18.24,253.92,4,3,66000.0,2,0,11,28.64,1990,1,29819.0,57.9,44.0,0.0,5
24000.0,1,13.33,550.14,3,0,115000.0,0,1,2,18.24,1994,0,37832.0,72.6,32.0,6.0,4
6400.0,0,11.99,212.55,2,0,24000.0,1,1,4,25.0,1997,0,4666.0,46.7,27.0,2.0,7
18000.0,1,18.75,464.46,4,3,84000.0,1,1,11,9.54,1994,0,9805.0,43.0,32.0,0.0,0
8000.0,0,15.22,278.19,3,3,58000.0,0,0,2,19.43,2008,0,7752.0,59.2,17.0,0.0,7
8000.0,0,9.17,255.04,2,3,51000.0,0,1,2,13.08,2004,0,12969.0,35.2,21.0,0.0,7
5400.0,0,17.77,194.61,4,3,33000.0,0,1,1,19.6,2007,0,5790.0,86.4,6.0,0.0,6
13000.0,1,19.42,340.24,5,3,55000.0,0,0,1,19.09,2002,0,10520.0,47.8,35.0,1.8139908160844136,9
22000.0,1,20.49,588.88,5,0,50000.0,1,1,2,18.92,1999,0,5019.0,36.4,22.0,0.0,3
8400.0,0,12.35,280.41,2,0,75000.0,0,1,2,5.26,2000,0,8862.0,55.4,19.0,4.0,7
20000.0,0,6.91,616.72,1,3,55000.0,2,1,2,24.65,2000,0,23840.0,31.8,17.0,1.8139908160844136,1
16000.0,0,14.65,551.91,3,0,60000.0,2,0,4,27.86,2005,0,4322.0,25.6,34.0,0.0,8
10000.0,0,11.53,329.91,2,3,100000.0,0,1,2,11.32,2003,0,9661.0,79.8,16.0,1.0,0
3600.0,0,18.49,131.04,4,3,28000.0,0,1,2,6.81,2009,0,3901.0,47.0,7.0,0.0,4
18000.0,0,14.33,618.09,3,3,40000.0,2,0,2,16.14,1999,0,4583.0,67.4,10.0,1.0,3
23775.0,1,15.61,573.25,4,0,90000.0,0,1,2,26.19,2008,0,17014.0,42.3,23.0,1.0,0
4000.0,0,10.37,129.77,2,3,57000.0,2,1,9,12.86,1996,0,4302.0,68.3,19.0,1.8139908160844136,5
24575.0,0,14.3,843.51,3,0,65000.0,2,1,2,26.42,2005,0,21657.0,76.8,22.0,1.0,7
10000.0,0,11.14,328.06,2,0,85000.0,2,1,2,17.61,2004,0,24768.0,93.2,30.0,1.0,1
11500.0,0,19.52,424.58,4,0,67000.0,2,1,2,27.85,1999,0,5812.0,62.5,30.0,2.0,3
13200.0,0,9.75,424.38,2,3,56500.0,0,1,2,35.6,2004,0,14188.0,45.5,41.0,1.0,4
28925.0,1,18.25,738.45,4,0,78000.0,2,1,2,25.75,2001,1,21897.0,91.0,28.0,1.0,1
28000.0,1,19.52,734.38,5,3,100000.0,1,0,2,24.41,2005,1,12219.0,47.7,21.0,0.0,9
4000.0,1,7.88,80.88,1,0,80000.0,0,0,2,13.86,1992,0,9638.0,27.7,20.0,1.8139908160844136,7
10000.0,0,15.8,350.59,3,3,30000.0,0,1,2,20.63,2005,0,9721.0,54.0,22.0,0.0,1
10000.0,0,6.03,304.36,1,0,68000.0,1,1,2,24.43,1994,0,10358.0,24.4,39.0,1.0,5
9850.0,0,14.49,339.0,3,3,22460.0,2,0,2,26.88,1984,0,4123.0,37.5,20.0,0.0,8
4450.0,0,13.05,150.05,2,0,50000.0,0,1,2,10.75,1999,0,19250.0,78.3,26.0,1.0,4
3600.0,0,7.9,112.65,1,0,36000.0,2,1,0,9.8,2000,0,14492.0,40.4,18.0,1.0,5
7125.0,0,13.98,243.45,3,0,55000.0,0,1,1,33.17,1997,0,8443.0,93.8,30.0,4.0,7
16500.0,1,16.55,406.09,4,0,64000.0,0,1,2,18.6,1999,0,7277.0,87.7,20.0,3.0,5
12800.0,0,6.99,395.17,1,3,170000.0,2,1,1,8.49,2008,0,13558.0,40.5,14.0,0.0,5
7000.0,0,16.78,248.81,3,3,43000.0,2,1,11,5.27,2003,0,7677.0,52.2,9.0,0.0,7
14000.0,0,10.99,458.28,2,0,83500.0,0,0,4,8.22,2001,0,3644.0,91.1,14.0,3.0,9
16300.0,0,13.35,551.97,3,3,55000.0,1,1,2,24.87,2002,1,1771.0,44.3,17.0,3.0,7
17500.0,0,13.67,595.31,2,3,40000.0,1,1,2,30.1,2001,0,18827.0,56.4,42.0,0.0,3
15000.0,1,12.68,338.85,3,3,100500.0,2,1,2,9.29,1994,0,13537.0,64.8,10.0,1.8139908160844136,7
17225.0,1,21.97,475.45,5,3,42500.0,2,1,2,10.0,2005,0,17171.0,98.1,23.0,10.0,6
5500.0,0,11.49,181.35,2,3,35000.0,0,1,2,24.21,2002,0,9789.0,53.2,23.0,1.8139908160844136,6
10375.0,1,17.86,262.67,4,3,26000.0,1,1,2,16.44,2001,0,8574.0,83.2,18.0,0.0,6
14000.0,0,12.99,471.65,2,0,90500.0,1,1,2,11.72,1996,0,25363.0,47.0,48.0,6.0,6
21000.0,1,9.99,446.09,2,0,70000.0,2,1,2,21.09,2005,0,3387.0,18.4,22.0,0.0,4
30000.0,0,12.35,1001.46,2,0,234000.0,2,0,2,11.18,2002,0,22064.0,89.0,23.0,5.0,8
4350.0,0,18.25,157.81,5,3,35000.0,0,0,2,19.17,2006,0,5919.0,69.6,16.0,0.0,2
14400.0,0,16.99,513.33,4,0,66500.0,1,1,2,13.81,1988,1,13330.0,57.7,29.0,1.0,1
19075.0,0,18.25,692.01,4,2,53000.0,2,0,9,13.84,2006,1,4707.0,47.1,16.0,2.0,6
24500.0,0,22.39,940.62,5,2,77400.0,2,1,1,31.41,1996,0,30965.0,65.5,19.0,0.0,1
20000.0,1,13.99,465.27,3,2,72000.0,0,1,1,15.33,2002,1,11675.0,59.9,12.0,0.0,1
20050.0,1,15.88,486.3,3,3,45000.0,2,1,2,17.95,1998,1,15079.0,43.2,21.0,0.0,5
18000.0,0,7.26,557.94,1,0,85000.0,1,1,2,14.18,1993,0,11530.0,17.3,22.0,3.0,0
5300.0,0,13.49,179.84,3,3,45600.0,1,1,2,3.76,2004,0,4747.0,73.0,10.0,1.8139908160844136,1
10000.0,0,12.69,335.45,3,3,55000.0,0,1,2,1.7,2010,0,4302.0,10.5,10.0,0.0,6
7975.0,0,9.75,256.4,2,0,42000.0,1,1,2,28.6,1996,0,12026.0,36.6,44.0,1.0,3
14675.0,0,19.05,538.3,4,2,36000.0,0,0,2,24.03,1983,0,8528.0,65.1,40.0,1.0,7
14400.0,0,9.49,461.21,2,0,89000.0,2,1,2,7.24,1986,1,7053.0,39.8,26.0,0.0,0
8000.0,0,10.99,261.88,2,2,22000.0,1,1,0,16.64,2005,0,31080.0,64.0,27.0,0.0,3
10000.0,0,10.49,324.98,2,3,125000.0,0,1,1,10.02,2010,0,17391.0,74.0,15.0,0.0,7
24925.0,0,7.62,776.7,1,0,56292.0,2,1,2,24.69,1994,0,22588.0,67.0,24.0,2.0,5
5000.0,0,10.99,163.67,2,0,45000.0,0,1,1,4.96,2002,0,3392.0,60.6,13.0,1.0,5
12000.0,0,17.76,432.39,4,3,140000.0,1,1,2,8.19,1993,0,4060.0,90.2,25.0,3.0,1
24000.0,1,16.29,587.34,3,0,125000.0,2,1,2,19.54,1999,0,28453.0,71.5,31.0,2.0,7
3000.0,0,7.89,93.86,1,3,80000.0,0,1,1,21.84,2006,0,7549.0,55.1,35.0,0.0,5
3500.0,0,14.31,120.15,3,2,32000.0,0,1,5,18.87,2000,0,1722.0,20.0,14.0,5.0,1
33500.0,1,18.25,855.25,4,0,75000.0,2,0,1,28.5,1998,0,29023.0,70.3,33.0,6.0,2
8000.0,0,11.67,264.46,2,3,110000.0,0,1,2,12.26,2006,1,4366.0,36.4,16.0,0.0,3
24000.0,1,16.29,587.34,3,0,83805.0,2,0,2,7.17,2000,0,17140.0,52.3,33.0,4.0,7
5000.0,0,10.36,162.19,2,3,42016.0,0,1,2,4.08,1999,0,3408.0,44.8,10.0,1.8139908160844136,0
12000.0,0,13.68,408.27,3,0,53000.0,0,1,2,28.17,1979,0,12501.0,56.8,36.0,6.0,0
7000.0,0,17.76,252.23,4,2,30000.0,0,1,6,20.42,2002,0,14154.0,37.0,18.0,0.0,7
12000.0,0,11.99,398.52,2,0,69500.0,1,1,2,6.32,1979,0,11074.0,80.2,21.0,3.0,7
5500.0,0,14.99,190.64,3,0,48012.0,2,0,2,21.82,1998,0,9803.0,31.4,37.0,3.0,5
10000.0,0,17.56,359.33,4,3,75000.0,0,1,9,12.43,2003,0,9171.0,86.5,12.0,0.0,7
4250.0,0,18.99,155.77,5,0,35000.0,1,1,2,29.94,2002,0,2862.0,65.0,43.0,1.0,0
21000.0,1,10.65,452.94,2,0,114000.0,2,1,2,8.21,1995,0,21869.0,20.3,36.0,1.8139908160844136,0
6400.0,0,14.31,219.71,3,3,42640.0,1,1,2,13.43,2000,1,3622.0,61.4,11.0,0.0,5
24000.0,1,12.69,542.28,2,0,85000.0,2,0,1,25.54,1989,0,29750.0,96.0,38.0,1.8139908160844136,7
6000.0,0,14.99,207.97,3,2,35000.0,0,0,2,24.21,2001,0,5766.0,33.5,32.0,0.0,6
29700.0,0,15.31,1034.08,3,3,85000.0,2,0,1,9.9,1996,0,27428.0,88.2,37.0,3.0,9
18000.0,0,7.49,559.83,1,0,104000.0,1,1,1,16.37,1999,0,10367.0,39.9,33.0,4.0,4
15825.0,1,15.61,381.57,4,0,71400.0,2,1,2,19.04,2006,0,6766.0,76.0,10.0,3.0,3
20000.0,0,11.14,656.11,2,0,83000.0,2,1,1,25.63,1998,0,36930.0,91.2,39.0,5.0,0
27500.0,0,11.47,906.45,2,2,147000.0,1,1,1,17.5,2004,0,25072.0,82.2,17.0,0.0,7
4500.0,0,8.39,141.83,2,0,47000.0,0,1,4,17.37,2001,0,5220.0,21.6,39.0,2.0,0
13500.0,0,11.53,445.37,2,0,95000.0,1,1,2,7.96,1983,1,8808.0,41.0,32.0,4.0,7
30000.0,0,12.99,1010.68,2,0,80000.0,2,1,2,17.7,2002,0,5478.0,28.5,40.0,3.0,7
18000.0,0,8.9,571.56,1,0,90000.0,0,1,2,9.08,1999,0,5745.0,48.3,9.0,2.0,3
7900.0,0,6.03,240.45,1,0,74000.0,0,1,2,11.6,1996,0,1679.0,6.4,24.0,2.0,7
9000.0,0,10.99,294.61,2,3,118000.0,0,1,1,5.73,1996,0,6005.0,59.5,25.0,0.0,7
5000.0,0,6.99,154.37,1,0,80000.0,0,1,2,6.9,2000,1,7022.0,33.1,25.0,1.0,7
24000.0,1,12.49,539.83,2,0,180000.0,1,1,9,15.85,1984,0,17922.0,20.8,30.0,5.0,4
20000.0,1,13.67,461.96,3,0,85000.0,1,1,2,24.65,2002,0,3816.0,79.5,14.0,0.0,0
16000.0,0,6.49,490.32,1,0,62000.0,0,0,1,25.01,2000,0,22156.0,47.5,37.0,2.0,7
21600.0,0,13.35,731.44,3,0,75000.0,1,1,2,15.78,1986,0,36676.0,68.3,45.0,2.0,4
10500.0,0,12.99,353.74,2,0,59000.0,2,1,2,3.38,2002,0,2940.0,98.0,49.0,5.0,7
